*HASH_VALUE	outpost ID	name	description
_66D41BB2D75D2664	driller_lagoonsofloria_kami_u2_200a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_66E41BB2D75D2664	driller_lagoonsofloria_kami_u2_200b.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_66D41BB7D75D2664	driller_lagoonsofloria_kami_u2_250a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_66E41BB7D75D2664	driller_lagoonsofloria_kami_u2_250b.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_EC9EDFFAE4C992E6	driller_lagoonsofloria_kami_u3_150a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_ECAEDFFAE4C992E6	driller_lagoonsofloria_kami_u3_150b.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_EC9EDFF524C992E6	driller_lagoonsofloria_kami_u3_200a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_ECAEDFF524C992E6	driller_lagoonsofloria_kami_u3_200b.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_EC9EDFFA24C992E6	driller_lagoonsofloria_kami_u3_250a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_ECAEDFFA24C992E6	driller_lagoonsofloria_kami_u3_250b.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_0126BE4B6E978677	driller_lagoonsofloria_kami_u4_150a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_0136BE4B6E978677	driller_lagoonsofloria_kami_u4_150b.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_0126BE46AE978677	driller_lagoonsofloria_kami_u4_200a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_0136BE46AE978677	driller_lagoonsofloria_kami_u4_200b.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_0126BE4BAE978677	driller_lagoonsofloria_kami_u4_250a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_0136BE4BAE978677	driller_lagoonsofloria_kami_u4_250b.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_919FCA7CA1E8EE15	driller_lagoonsofloria_karavan_u1_150a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_919FCA7CA1E8F215	driller_lagoonsofloria_karavan_u1_150b.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_50AFCA7CA1E8EE15	driller_lagoonsofloria_karavan_u1_200a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_50AFCA7CA1E8F215	driller_lagoonsofloria_karavan_u1_200b.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_91AFCA7CA1E8EE15	driller_lagoonsofloria_karavan_u1_250a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_91AFCA7CA1E8F215	driller_lagoonsofloria_karavan_u1_250b.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_F208BFEECC442E7C	driller_lagoonsofloria_karavan_u2_150a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_F208BFEECC44327C	driller_lagoonsofloria_karavan_u2_150b.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_B118BFEECC442E7C	driller_lagoonsofloria_karavan_u2_200a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_B118BFEECC44327C	driller_lagoonsofloria_karavan_u2_200b.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_F218BFEECC442E7C	driller_lagoonsofloria_karavan_u2_250a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_F218BFEECC44327C	driller_lagoonsofloria_karavan_u2_250b.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_825CDB892CB68168	driller_lagoonsofloria_karavan_u3_150a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_825CDB892CB68568	driller_lagoonsofloria_karavan_u3_150b.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_416CDB892CB68168	driller_lagoonsofloria_karavan_u3_200a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_416CDB892CB68568	driller_lagoonsofloria_karavan_u3_200b.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_826CDB892CB68168	driller_lagoonsofloria_karavan_u3_250a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_826CDB892CB68568	driller_lagoonsofloria_karavan_u3_250b.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_D83E0EC652EB0325	driller_lagoonsofloria_karavan_u4_150a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_D83E0EC652EB0725	driller_lagoonsofloria_karavan_u4_150b.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_974E0EC652EB0325	driller_lagoonsofloria_karavan_u4_200a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_974E0EC652EB0725	driller_lagoonsofloria_karavan_u4_200b.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_D84E0EC652EB0325	driller_lagoonsofloria_karavan_u4_250a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_D84E0EC652EB0725	driller_lagoonsofloria_karavan_u4_250b.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_405AB588D9C6B2E1	driller_libertylake_kami_u1_50a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_E14A7B3B49D05269	driller_libertylake_kami_u2_50a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_2EC6E3BDCF9A16AC	driller_libertylake_kami_u3_50a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_B8A4D34EE422F5FD	driller_libertylake_kami_u4_50a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_DA980217AC4E3472	driller_libertylake_karavan_u1_50a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_05F4427E0DB72DE3	driller_libertylake_karavan_u2_50a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_6566956A9D0B4D7D	driller_libertylake_karavan_u3_50a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_8B9B1727F3ED84B9	driller_libertylake_karavan_u4_50a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_C7BEE3E29FA727EE	driller_maidengrove_kami_u1_100a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_00CAC1975AA59AD4	driller_maidengrove_kami_u1_50a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_46F3B3A6D02A4B73	driller_maidengrove_kami_u2_100a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_A1BA874ACAAF3A5C	driller_maidengrove_kami_u2_50a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_F79CBABDF53C55AD	driller_maidengrove_kami_u3_100a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_EE36EFCC5079FE9F	driller_maidengrove_kami_u3_50a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_2B70FC110EB79AD7	driller_maidengrove_kami_u4_100a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_7814DF5D6501DDF0	driller_maidengrove_kami_u4_50a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_70027347F2DE709D	driller_maidengrove_karavan_u1_100a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_9A080E262D2D1C65	driller_maidengrove_karavan_u1_50a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_E00C13CF93BE3A50	driller_maidengrove_karavan_u2_100a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_C5644E8D8E9615D6	driller_maidengrove_karavan_u2_50a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_A756BF0ADF2AA6D2	driller_maidengrove_karavan_u3_100a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_25D6A1791EEA3570	driller_maidengrove_karavan_u3_50a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_7B5EB6636AF89A63	driller_maidengrove_karavan_u4_100a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_4B0B233674CC6CAC	driller_maidengrove_karavan_u4_50a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_1F58D0096BEB6C68	driller_majesticgarden_kami_u1_50a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_4AB41070CC5465D9	driller_majesticgarden_kami_u2_50a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_AA1643625EE88573	driller_majesticgarden_kami_u3_50a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_D05BE519B28ABCAF	driller_majesticgarden_kami_u4_50a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_0310F169CF93FB7B	driller_majesticgarden_karavan_u1_50a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_1AA709676BDD0F49	driller_majesticgarden_karavan_u2_50a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_D84BDE2FD2F56DDF	driller_majesticgarden_karavan_u3_50a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_46DF97FDE1FEBA3F	driller_majesticgarden_karavan_u4_50a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_C6F5BFEDE65A9740	driller_oflovakoasis_kami_u1_100a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_037293E0DF272F21	driller_oflovakoasis_kami_u1_50a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_A23FD3BBFDF1AF3D	driller_oflovakoasis_kami_u2_100a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_C29763A410AA53A6	driller_oflovakoasis_kami_u2_50a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_49572D493C159404	driller_oflovakoasis_kami_u3_100a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_B3306ABB35BC5DE0	driller_oflovakoasis_kami_u3_50a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_99607EB129293DD1	driller_oflovakoasis_kami_u4_100a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_28F4AC0F4E37A20A	driller_oflovakoasis_kami_u4_50a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_E03C543ACA7E53E7	driller_oflovakoasis_karavan_u1_100a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_FBA2CF2B002B758C	driller_oflovakoasis_karavan_u1_50a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_11BF78BF49B323AB	driller_oflovakoasis_karavan_u2_100a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_6BAC6FB3A11B3B3F	driller_oflovakoasis_karavan_u2_50a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_387162F5FA5C2AC3	driller_oflovakoasis_karavan_u3_100a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_32F61BEEED97A3C1	driller_oflovakoasis_karavan_u3_50a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_4F4CC7232E306C16	driller_oflovakoasis_karavan_u4_100a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_06FE124778759352	driller_oflovakoasis_karavan_u4_50a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_E869E736E810FA94	driller_thefount_kami_u1_100a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_E8B9E736E810FA94	driller_thefount_kami_u1_150a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_E1367F17258DCE87	driller_thefount_kami_u1_50a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_FF00FF33C45A0E62	driller_thefount_kami_u2_100a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_FF50FF33C45A0E62	driller_thefount_kami_u2_150a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_12B9A39CE4B29E4B	driller_thefount_kami_u2_50a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_3E24E4FA6B7268F0	driller_thefount_kami_u3_100a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_3E74E4FA6B7268F0	driller_thefount_kami_u3_150a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_37CBADD6D54BA562	driller_thefount_kami_u3_50a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_2B388DC7BB7BB958	driller_thefount_kami_u4_100a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_2B888DC7BB7BB958	driller_thefount_kami_u4_150a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_5046F2004A0FE7B6	driller_thefount_kami_u4_50a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_CC8DA3DD02578FE1	driller_thefount_karavan_u1_100a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_CC8DA3DD0257A3E1	driller_thefount_karavan_u1_150a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_023AC5821DBD0AD2	driller_thefount_karavan_u1_50a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_4BC273A133DAB366	driller_thefount_karavan_u2_100a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_4BC273A133DAC766	driller_thefount_karavan_u2_150a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_A32A8B358DC7AA5A	driller_thefount_karavan_u2_50a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_FC6B7AB95A8C9D9C	driller_thefount_karavan_u3_100a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_FC6B7AB95A8CB19C	driller_thefount_karavan_u3_150a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_EFA6F3B754115695	driller_thefount_karavan_u3_50a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_303FBC0C716702CA	driller_thefount_karavan_u4_100a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_303FBC0C716716CA	driller_thefount_karavan_u4_150a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_7A84E34828194DEE	driller_thefount_karavan_u4_50a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_F60B7731F45CC49F	driller_thesavagedunes_kami_u1_100a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_F60B7736F45CC49F	driller_thesavagedunes_kami_u1_150a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_F60B7731345CC49F	driller_thesavagedunes_kami_u1_200a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_661517B9953C8E52	driller_thesavagedunes_kami_u2_100a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_BEB1D6E3A8D4C9D8	driller_thesavagedunes_kami_u2_150a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Doubles consommables
_661517B9D53C8E52	driller_thesavagedunes_kami_u2_200a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_ECDFDBFCE2A8FAD4	driller_thesavagedunes_kami_u3_100a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_ECDFDB01E2A8FAD4	driller_thesavagedunes_kami_u3_150a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_ECDFDBFC22A8FAD4	driller_thesavagedunes_kami_u3_200a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_0167BA4D6C76EE65	driller_thesavagedunes_kami_u4_100a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_0167BA526C76EE65	driller_thesavagedunes_kami_u4_150a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_0167BA4DAC76EE65	driller_thesavagedunes_kami_u4_200a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_50E0C6839FC75603	driller_thesavagedunes_karavan_u1_100a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_91E0C6839FC75603	driller_thesavagedunes_karavan_u1_150a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_50F0C6839FC75603	driller_thesavagedunes_karavan_u1_200a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_B149BBF5CA23966A	driller_thesavagedunes_karavan_u2_100a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_FCCEA2442C3A3EDA	driller_thesavagedunes_karavan_u2_150a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Doubles consommables
_B159BBF5CA23966A	driller_thesavagedunes_karavan_u2_200a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_419DD7902A95E956	driller_thesavagedunes_karavan_u3_100a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_829DD7902A95E956	driller_thesavagedunes_karavan_u3_150a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_41ADD7902A95E956	driller_thesavagedunes_karavan_u3_200a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_977F0ACD50CA6B13	driller_thesavagedunes_karavan_u4_100a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_D87F0ACD50CA6B13	driller_thesavagedunes_karavan_u4_150a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_978F0ACD50CA6B13	driller_thesavagedunes_karavan_u4_200a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_E4F657F56AA9F67D	driller_thevoid_kami_u1_150a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_24F657F56AA9F67D	driller_thevoid_kami_u1_150b.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_E4F643F66AA9F67D	driller_thevoid_kami_u1_200a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_24F643F66AA9F67D	driller_thevoid_kami_u1_200b.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_E4F657F66AA9F67D	driller_thevoid_kami_u1_250a.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_24F657F66AA9F67D	driller_thevoid_kami_u1_250b.outpost_building	Offrande pour Arbre-Vrille	MP artisanat + Consommables 
_15797B7AE9DEC641	driller_thevoid_kami_u2_150a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_55797B7AE9DEC641	driller_thevoid_kami_u2_150b.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_1579677BE9DEC641	driller_thevoid_kami_u2_200a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_5579677BE9DEC641	driller_thevoid_kami_u2_200b.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_15797B7BE9DEC641	driller_thevoid_kami_u2_250a.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_55797B7BE9DEC641	driller_thevoid_kami_u2_250b.outpost_building	Offrande pour Arbre-Vrille à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_3A8B85B49A87CD58	driller_thevoid_kami_u3_150a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_7A8B85B49A87CD58	driller_thevoid_kami_u3_150b.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_3A8B71B59A87CD58	driller_thevoid_kami_u3_200a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_7A8B71B59A87CD58	driller_thevoid_kami_u3_200b.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_3A8B85B59A87CD58	driller_thevoid_kami_u3_250a.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_7A8B85B59A87CD58	driller_thevoid_kami_u3_250b.outpost_building	Offrande pour Arbre-Vrille Vivace	MP artisanat + Consommables (vitesse x1.5) 
_5306CADECE5B0FAC	driller_thevoid_kami_u4_150a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_9306CADECE5B0FAC	driller_thevoid_kami_u4_150b.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_5306B6DFCE5B0FAC	driller_thevoid_kami_u4_200a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_9306B6DFCE5B0FAC	driller_thevoid_kami_u4_200b.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_5306CADFCE5B0FAC	driller_thevoid_kami_u4_250a.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_9306CADFCE5B0FAC	driller_thevoid_kami_u4_250b.outpost_building	Offrande pour Arbre-Vrille Supérieur	MP artisanat + Consommables (vitesse x2) 
_372D8CA413ED86E7	driller_thevoid_karavan_u1_150a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_372D8CA413FD86E7	driller_thevoid_karavan_u1_150b.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_772D8CA413ED86E2	driller_thevoid_karavan_u1_200a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_772D8CA413FD86E2	driller_thevoid_karavan_u1_200b.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_772D8CA413ED86E7	driller_thevoid_karavan_u1_250a.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_772D8CA413FD86E7	driller_thevoid_karavan_u1_250b.outpost_building	Offrande pour Grand Trépan	MP artisanat + Consommables 
_D80D565783F7266F	driller_thevoid_karavan_u2_150a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_D80D56578307266F	driller_thevoid_karavan_u2_150b.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_180D565783F7266A	driller_thevoid_karavan_u2_200a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_180D56578307266A	driller_thevoid_karavan_u2_200b.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_180D565783F7266F	driller_thevoid_karavan_u2_250a.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_180D56578307266F	driller_thevoid_karavan_u2_250b.outpost_building	Offrande pour Grand Trépan à Cristaux	MP artisanat + Consommables + Cristaux d'élevation 
_2479C2D94A41D2AA	driller_thevoid_karavan_u3_150a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_2479C2D94A51D2AA	driller_thevoid_karavan_u3_150b.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_6479C2D94A41D2A5	driller_thevoid_karavan_u3_200a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_6479C2D94A51D2A5	driller_thevoid_karavan_u3_200b.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_6479C2D94A41D2AA	driller_thevoid_karavan_u3_250a.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_6479C2D94A51D2AA	driller_thevoid_karavan_u3_250b.outpost_building	Offrande pour Grand Trépan Rapide	MP artisanat + Consommables (vitesse x1.5) 
_AF47B66A1E49C903	driller_thevoid_karavan_u4_150a.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
_AF47B66A1E59C903	driller_thevoid_karavan_u4_150b.outpost_building	Offrande pour Grand Trépan Supérieur	MP artisanat + Consommables (vitesse x2) 
